invoice_id,project_id,vendor_name,category,invoice_amount_naira,invoice_date,payment_status,notes
INV07227,PRJ02304,Lagos Grip & Lighting Co,Equipment Rental,16847190,14/03/2021,disputed,
INV05138,PRJ00572,Stagehand Talent Agency,Talent,5862040,07 Jun 2025,Overdue,
INV09423,PRJ01780,Crew Connect NG,Crew,63085737,05/02/2023,OVERDUE,
INV02883,PRJ01759,stagehand talent agency,Talent,5559710,14-03-2022,PAID,
INV07531,PRJ00717,Naija Faces Casting,Talent,14671117,09-01-2022,Overdue,
INV06243,PRJ02064,Reel Edit Studios,Post-Production,5947586,06-09-2022,PAID,
INV09022,PRJ00942,Stagehand Talent Agency,Talent,30502464,2021-04-14,Pd,
INV09024,PRJ01018,SoundWave Post,Post-Production,2019340,2022-10-27,Pd,
INV02718,PRJ01193,Crew Connect NG,Crew,40150853,27-11-2025,Overdue,
INV06548,PRJ01399,coastline property services,Location,48149184,24-04-2024,OVERDUE,
INV06344,PRJ03873,Naija Faces Casting,Talent,1916181,27 Feb 2025,PAID,
INV03149,PRJ03705,Reel Edit Studios,Post-Production,14581897,2021-03-01,OVERDUE,
INV06886,PRJ02704,Reel Edit Studios,Post-Production,26465429,2021-06-28,paid,
INV01361,PRJ03017,ColourGrade Lagos,Post-Production,21777916,18/06/2021,Pending,
INV06669,PRJ02582,Lagos Grip & Lighting,Equipment Rental,8392282,18 Jan 2022,OVERDUE,
INV00887,PRJ00434,ondeck production staffing,Crew,14140009,07/02/2022,disputed,
INV03784,PRJ01614,Lagos Grip & Lighting Co,Equipment Rental,638573,02-08-2021,pending,
INV01313,PRJ01485,ColourGrade Lagos,Post-Production,28517208,14/12/2024,Disputed,
INV09485,PRJ02250,Urban Set Scouts,Location,25917544,09 Apr 2021,PAID,
INV01264,PRJ01630,SoundWave Post NG,Post-Production,16370802,2022-06-23,Overdue,
INV02812,PRJ01073,Naija Faces Casting,Talent,7269277,17/11/2024,Pd,
INV05392,PRJ01697,Stagehand Talent Agency,Talent,17878866,12 Feb 2022,pending,
INV05915,PRJ02653,Urban Set Scouts,Location,31864621,02 Jul 2024,Disputed,
INV08994,PRJ02789,Chop Life Catering,Catering,41232639,10/08/2021,disputed,
INV05192,PRJ00070,Redline Camera Rentals,Equipment Rental,11928457,07-10-2022,disputed,
INV01191,PRJ02922,ColourGrade Lagos,Post-Production,2566640,11-11-2025,Disputed,
INV04382,PRJ03363,SoundWave Post NG,Post-Production,42000954,2021-03-05,disputed,
INV03460,PRJ02122,onset meals ng,Catering,1730053,2024-10-21,disputed,
INV01121,PRJ03792,stagehand talent agency,Talent,13102202,07-03-2024,paid,
INV04349,PRJ02201,Reel Edit Studios,Post-Production,"NGN 3,231,003",15/10/2023,OVERDUE,
INV05031,PRJ03076,Reel Edit Studios,Post-Production,9565592,2021-06-01,Overdue,
INV00623,PRJ03240,Frame & Focus Equipment,Equipment Rental,5458804,18/08/2021,OVERDUE,
INV00805,PRJ03823,OnDeck Production Staffing,Crew,14846065,2025-05-25,disputed,
INV08589,PRJ01761,Mama Bisi Kitchen Services,Catering,2090608,2022-07-26,Paid,
INV08881,PRJ00129,OnSet Meals,Catering,23342252,01/07/2023,PAID,
INV08796,PRJ02168,Mama Bisi Kitchen Services,Catering,24263047,2023-06-15,Pd,
INV08670,PRJ03248,LAGOS GRIP & LIGHTING CO,Equipment Rental,4457568,11 Jul 2021,OVERDUE,
INV03957,PRJ01280,Coastline Property Services,Location,21502692,10/02/2024,disputed,
INV04588,PRJ02037,Naija Faces Casting,Talent,27253112,19/05/2022,PAID,
INV01253,PRJ00355,ColourGrade Lagos,Post-Production,4155087,2022-03-23,pending,
INV08034,PRJ00980,OnDeck Production Staffing,Crew,11821635,28-03-2025,PAID,
INV04228,PRJ01675,Stagehand Talent Agency,Talent,8037399,06-07-2024,pending,
INV04130,PRJ00709,Naija Faces Casting,Talent,48418223,01/11/2023,PAID,
INV09598,PRJ00824,CHOP LIFE CATERING,Catering,3522023,23-09-2022,Pending,
INV06761,PRJ02843,Lagos Grip & Lighting Co,Equipment Rental,104217680,02/01/2024,Pending,
INV05016,PRJ03373,Coastline Property Services,Location,12243878,06/05/2025,OVERDUE,
INV02682,PRJ02873,Stagehand Talent Agency,Talent,15886856,2021-12-20,Overdue,
INV08134,PRJ03789,SoundWave Post NG,Post-Production,2208332,08-09-2023,Pd,
INV02963,PRJ03138,OnDeck Production Staffing,Crew,2083228,2021-03-09,Disputed,
INV02991,PRJ03062,OnSet Meals NG,Catering,12731916,06/08/2025,Paid,
INV00398,PRJ03983,Coastline Property Services,Location,39635992,14 Aug 2024,Pd,
INV08459,PRJ01550,Coastline Property Services,Location,42354844,03/09/2025,paid,
INV02567,PRJ03127,Naija Locations,Location,16800106,02/12/2022,pending,
INV07172,PRJ01984,Crew Connect NG,Crew,24773070,2025-01-28,PAID,
INV06820,PRJ01657,Lagos Grip & Lighting Co,Equipment Rental,54833177,2022-02-08,Pending,
INV02996,PRJ02521,Mama Bisi Kitchen Services,Catering,4196158,18-05-2023,Overdue,
INV08584,PRJ01594,SoundWave Post NG,Post-Production,15226689,08-03-2023,Overdue,
INV05486,PRJ03702,stagehand talent agency,Talent,7604121,07/01/2022,Paid,
INV02711,PRJ00739,ONDECK PRODUCTION STAFFING,Crew,"NGN 23,131,183",2025-12-10,Paid,
INV04242,PRJ03425,Mama Bisi Kitchen Services,Catering,47977528,2024-05-05,PAID,
INV06632,PRJ03973,Reel Edit Studios,Post-Production,26877160,07-05-2024,disputed,
INV03044,PRJ01923,Coastline Property Services,Location,7867752,16-01-2024,pending,
INV00572,PRJ00209,Crewnnect,Crew,12919812,03 May 2025,pending,
INV00207,PRJ00229,ColourGrade Lagos,Post-Production,43772132,2022-07-04,OVERDUE,
INV04431,PRJ02300,SoundWave Post,Post-Production,1023363,2023-01-05,PAID,
INV05928,PRJ02408,Naija Locations Ltd,Location,39770535,10-03-2025,Paid,
INV00140,PRJ03863,OnDeck Production Staffing,Crew,14995855,13 Oct 2022,Disputed,
INV08587,PRJ01761,lagos grip & lighting co,Equipment Rental,31875311,24-10-2023,Overdue,
INV01033,PRJ02482,OnSet Meals NG,Catering,63875953,12/04/2024,Paid,
INV04728,PRJ00099,Crewnnect,Crew,15772842,2024-05-06,disputed,
INV02612,PRJ02176,MAMA BISI KITCHEN SERVICES,Catering,6585733,25 Oct 2025,Disputed,
INV04795,PRJ03415,SoundWave Post NG,Post-Production,16820924,2024-06-12,paid,
INV01811,PRJ02720,lagos grip & lighting co,Equipment Rental,20461525,08 Feb 2022,Disputed,
INV09701,PRJ01078,SoundWave Post NG,Post-Production,4064051,23-05-2022,Pending,
INV02451,PRJ03355,Stagehand Talent Agency,Talent,6482752,13-08-2025,Overdue,
INV01538,PRJ00512,Stagehand Talent Agency,Talent,30614719,09/01/2023,pending,
INV03974,PRJ01186,Frame & Focus Equipment,Equipment Rental,50654026,2021-03-17,Paid,
INV02234,PRJ02696,Stagehand Talent Agency,Talent,10506380,13-07-2024,paid,
INV06388,PRJ01089,Redline Camera Rentals,Equipment Rental,26794200,26/01/2024,Pd,
INV06140,PRJ03604,Redline Camera Rentals,Equipment Rental,"NGN 16,862,313",24/04/2021,OVERDUE,
INV07996,PRJ00527,SoundWave Post NG,Post-Production,8189419,16-12-2025,PAID,
INV07622,PRJ01499,Chop Life Catering,Catering,20016123,09/06/2024,Pd,
INV08410,PRJ01803,OnDeck Production Staffing,Crew,"NGN 1,991,652",2023-01-06,paid,
INV08914,PRJ01082,Stagehand Talent Agency,Talent,17557339,15 Apr 2025,Disputed,
INV02076,PRJ01405,Urban Set Scouts,Location,3020805,2025-09-08,Pd,
INV03133,PRJ01114,progear nigeria,Equipment Rental,766168,2023-03-16,OVERDUE,
INV03736,PRJ00440,Redline Camera Rentals,Equipment Rental,18488960,2023-03-09,paid,
INV00021,PRJ01949,Lagos Grip & Lighting Co,Equipment Rental,7883801,2022-05-28,disputed,
INV04595,PRJ03155,Mama Bisi Kitchen Services,Catering,23725436,04/11/2023,pending,
INV05864,PRJ02656,ONDECK PRODUCTION STAFFING,Crew,2910887,12-03-2022,PAID,
INV01946,PRJ03771,ColourGrade Lagos,Post-Production,23950723,17-06-2022,PAID,
INV05004,PRJ01596,OnSet Meals NG,Catering,38747467,08-01-2025,Overdue,
INV06379,PRJ01688,Stagehand Talent Agency,Talent,17818557,2025-08-10,paid,
INV09104,PRJ01306,Crew Connect NG,Crew,10891856,02-02-2021,Paid,
INV05419,PRJ03357,OnDeck Production Staffing,Crew,20830734,03-06-2025,OVERDUE,
INV06948,PRJ01829,Lagos Grip & Lighting Co,Equipment Rental,10440326,08 Aug 2022,paid,
INV03845,PRJ01554,OnDeck Production Staffing,Crew,39689564,2022-07-28,disputed,
INV07383,PRJ00553,Crewnnect,Crew,39548250,05 Aug 2021,PAID,
INV05097,PRJ01900,Crew Connect NG,Crew,30820887,26-03-2021,Paid,
INV03619,PRJ00983,PROGEAR NIGERIA,Equipment Rental,33611593,27 Dec 2025,Paid,
INV00620,PRJ03240,ondeck production staffing,Crew,10208372,2025-07-02,disputed,
INV02756,PRJ01821,Frame & Focus Equipment,Equipment Rental,22879845,14 Jul 2021,Pd,
INV09639,PRJ02689,ONDECK PRODUCTION STAFFING,Crew,41440730,13/07/2022,Overdue,
INV01898,PRJ00951,Coastline Property Services,Location,30077167,02 Dec 2024,Paid,
INV01627,PRJ03528,Crew Connect NG,Crew,13251227,15/10/2024,pending,
INV01197,PRJ01160,Reel Edit Studios,Post-Production,14895528,09-04-2024,Paid,
INV02566,PRJ03127,SoundWave Post NG,Post-Production,45249191,13/01/2024,Pd,
INV04047,PRJ03259,Urban Set Scouts,Location,20664522,27-03-2024,Pending,
INV07609,PRJ01818,Urban Set Scouts,Location,152464,18 Apr 2024,pending,
INV04712,PRJ02894,Naija Locations Ltd,Location,2024243,07/12/2021,Pd,
INV03936,PRJ01528,stagehand talent agency,Talent,39165991,25/01/2024,Disputed,
INV02205,PRJ01897,Mama Bisi Kitchen Services,Catering,5361698,22-01-2021,Paid,
INV00266,PRJ03788,Crew Connect NG,Crew,3759014,12-07-2022,Disputed,
INV02307,PRJ03844,OnDeck Production Staffing,Crew,31331943,2024-12-16,Pd,
INV06217,PRJ03515,ONSET MEALS NG,Catering,64133506,05 Jan 2025,Paid,
INV07552,PRJ00398,OnDeck Production Staffing,Crew,11630120,02-05-2023,Pending,
INV06067,PRJ03367,Stagehand Talent Agency,Talent,10369524,23/06/2021,PAID,
INV02055,PRJ01016,Frame & Focus Equipment,Equipment Rental,14250649,27/07/2022,paid,
INV05203,PRJ03580,Redline Camera Rentals,Equipment Rental,20581362,24 Sep 2025,PAID,
INV03086,PRJ00632,ColourGrade Lagos,Post-Production,26002752,2023-03-10,pending,
INV07549,PRJ02027,naija locations ltd,Location,2980296,18/12/2023,Pending,
INV08913,PRJ01082,STAGEHAND TALENT AGENCY,Talent,904315,15 Oct 2024,Pd,
INV05493,PRJ00276,Frame & Focus Equipment,Equipment Rental,10097398,08/08/2024,pending,
INV06484,PRJ02580,Naija Faces Casting,Talent,4472102,13-05-2022,Pending,
INV02245,PRJ03246,OnDeck Production Staffing,Crew,61989016,2021-02-20,Paid,
INV05350,PRJ01797,Stagehand Talent Agency,Talent,3468995,09-08-2022,pending,
INV02818,PRJ03159,OnDeck Production Staffing,Crew,34243320,2023-09-20,Paid,
INV05285,PRJ00051,Crew Connect NG,Crew,8242283,2024-05-23,disputed,
INV05114,PRJ02760,Stagehand Talent Agency,Talent,4812149,01-01-2025,Pd,
INV03771,PRJ00879,Frame & Focus Equipment,Equipment Rental,7877820,09 Mar 2025,Pending,
INV00601,PRJ02216,Frame & Focus Equipment,Equipment Rental,13695378,10-03-2021,OVERDUE,
INV01742,PRJ02756,OnSet Meals NG,Catering,9223273,21 Jun 2022,OVERDUE,
INV04966,PRJ00094,ColourGrade Lagos,Post-Production,23496875,26 Oct 2024,Pd,
INV04682,PRJ01448,Lagos Grip & Lighting Co,Equipment Rental,789829,14-02-2023,Overdue,
INV08313,PRJ01599,LAGOS GRIP & LIGHTING CO,Equipment Rental,27110695,14-07-2023,pending,
INV04137,PRJ02414,Naija Locations Ltd,Location,17007437,2024-03-26,OVERDUE,
INV02724,PRJ01755,Crew Connect NG,Crew,7001859,22-12-2025,Overdue,
INV06469,PRJ00389,COLOURGRADE LAGOS,Post-Production,3687442,12 Dec 2021,PAID,
INV06971,PRJ03312,ProGear Nigeria,Equipment Rental,23618584,2024-06-03,paid,
INV05055,PRJ00238,Naija Locations Ltd,Location,75464989,19 Nov 2022,Overdue,
INV00970,PRJ02063,Naija Locations Ltd,Location,3606472,01 May 2025,Disputed,
INV03622,PRJ03632,Naija Faces Casting,Talent,13275128,09/08/2025,paid,
INV00364,PRJ03245,Crew Connect NG,Crew,7239863,24-02-2024,Disputed,
INV08218,PRJ01491,Lagos Grip & Lighting Co,Equipment Rental,7793531,2021-09-14,Overdue,
INV04218,PRJ00303,lagos grip & lighting co,Equipment Rental,37741480,2022-07-11,Overdue,
INV07088,PRJ00946,ProGear,Equipment Rental,3980013,2024-07-01,Overdue,
INV07033,PRJ00350,ColourGrade Lagos,Post-Production,28755323,25-09-2021,Pending,
INV00070,PRJ02726,Coastline Property Services,Location,9677846,2025-08-11,pending,
INV00507,PRJ01032,Naija Locations,Location,18748092,10/05/2025,PAID,
INV03924,PRJ02748,Coastline Property Services,Location,58727269,23/05/2022,OVERDUE,
INV06403,PRJ01927,OnDeck Production Staffing,Crew,7904549,2025-10-10,Overdue,
INV02571,PRJ00486,OnDeck Production Staffing,Crew,4637231,2025-07-11,Overdue,
INV08725,PRJ02140,Naija Locations Ltd,Location,13412694,03-01-2023,paid,
INV00350,PRJ01023,Crew Connect NG,Crew,59157162,02-07-2025,OVERDUE,
INV04733,PRJ00838,Redline Camera Rentals,Equipment Rental,68382154,10-02-2024,disputed,
INV07220,PRJ01722,naija faces casting,Talent,61515307,03/02/2022,Paid,
INV05591,PRJ03430,colourgrade lagos,Post-Production,27744049,06-05-2021,Pd,
INV06586,PRJ03082,OnSet Meals NG,Catering,46544160,21 Sep 2024,Paid,
INV09655,PRJ01997,Chop Life Catering,Catering,7256120,21 Jul 2021,Disputed,
INV08677,PRJ00685,OnSet Meals,Catering,6355719,15-01-2025,Disputed,
INV04446,PRJ00126,ONDECK PRODUCTION STAFFING,Crew,11771938,2025-02-22,OVERDUE,
INV08805,PRJ03257,mama bisi kitchen services,Catering,17072527,14 Jan 2025,Pending,
INV09375,PRJ02189,NAIJA FACES CASTING,Talent,18198012,2024-03-08,OVERDUE,
INV00029,PRJ03145,Crew Connect NG,Crew,8406739,02-03-2022,paid,
INV05039,PRJ01545,Coastline Property Services,Location,6449692,07-10-2024,Paid,
INV00937,PRJ03125,Frame & Focus Equipment,Equipment Rental,10448348,12/07/2022,pending,
INV01463,PRJ02875,Crew Connect NG,Crew,176088,02/10/2023,pending,
INV00205,PRJ00473,Naija Faces Casting,Talent,52769217,05 Apr 2025,Pending,
INV03273,PRJ00907,COASTLINE PROPERTY SERVICES,Location,29513246,10-04-2025,Paid,
INV06857,PRJ01667,colourgrade lagos,Post-Production,26402904,19 Oct 2021,pending,
INV03042,PRJ01923,URBAN SET SCOUTS,Location,12094116,17/08/2021,Pending,
INV01363,PRJ02042,PROGEAR NIGERIA,Equipment Rental,225751,2022-08-08,OVERDUE,
INV00133,PRJ03539,Reel Edit Studios,Post-Production,21078437,20-03-2022,disputed,
INV08401,PRJ01702,OnDeck Production Staffing,Crew,2886208,12/01/2024,Pending,
INV09313,PRJ00755,Naija Faces Casting,Talent,12088592,2024-11-25,pending,
INV05120,PRJ02206,soundwave post ng,Post-Production,9852128,24-12-2024,Pending,
INV05248,PRJ03554,OnSet Meals NG,Catering,"NGN 25,051,987",24 Sep 2025,Disputed,
INV01303,PRJ00851,Redline Camera Rentals,Equipment Rental,24161567,15/02/2021,Paid,
INV07452,PRJ03328,Coastline Property Services,Location,2563522,09-05-2025,Pending,
INV00128,PRJ02889,NAIJA FACES CASTING,Talent,6749060,2022-03-14,Overdue,
INV07927,PRJ00264,Stagehand Talent Agency,Talent,7204184,2024-09-20,OVERDUE,
INV03425,PRJ02149,chop life catering,Catering,21842630,14 Apr 2021,Disputed,
INV00257,PRJ01180,Naija Locations Ltd,Location,5806558,2022-06-27,Paid,
INV07428,PRJ01446,OnDeck Production Staffing,Crew,914205,06-07-2025,paid,
INV05755,PRJ00384,Chop Life Catering,Catering,1833320,2023-06-04,Overdue,
INV09283,PRJ00581,Naija Faces Casting,Talent,45926223,17-02-2023,Pd,
INV07637,PRJ00266,coastline property services,Location,33416400,17/03/2023,Disputed,
INV09319,PRJ01457,Naija Locations,Location,3372960,09-08-2025,PAID,
INV02701,PRJ03409,SoundWave Post NG,Post-Production,33777769,09 Sep 2022,Pd,
INV07409,PRJ03048,Stagehand Talent Agency,Talent,26749260,13 Jul 2021,paid,
INV05697,PRJ01163,Reel Edit Studios,Post-Production,19583078,2023-03-19,OVERDUE,
INV01425,PRJ02544,Urban Set Scouts,Location,22448261,2021-11-05,disputed,
INV02166,PRJ02444,Crew Connect NG,Crew,22948220,26/08/2022,Paid,
INV07209,PRJ01954,OnDeck Production Staffing,Crew,28398292,2022-08-16,Disputed,
INV08071,PRJ02585,OnDeck Production Staffing,Crew,35048297,06-01-2024,Pending,
INV06723,PRJ02005,SoundWave Post NG,Post-Production,8980058,11 Oct 2023,PAID,
INV08895,PRJ00521,Stagehand Talent Agency,Talent,29693013,27/10/2023,Pending,
INV04739,PRJ01992,Naija Locations,Location,25272089,06 Mar 2023,Disputed,
INV05025,PRJ00488,Redline Camera Rentals,Equipment Rental,11608750,09-08-2022,PAID,
INV02039,PRJ03612,REEL EDIT STUDIOS,Post-Production,5980491,27-11-2022,PAID,
INV07189,PRJ03511,Urban Set Scouts,Location,7368697,15-08-2024,paid,
INV04321,PRJ03641,Urban Set Scouts,Location,"NGN 5,243,441",2021-02-11,disputed,
INV02003,PRJ02535,NAIJA LOCATIONS LTD,Location,14583782,06/05/2024,OVERDUE,
INV06240,PRJ02064,REEL EDIT STUDIOS,Post-Production,20938479,11/09/2022,Pending,
INV03234,PRJ03535,Urban Set Scouts,Location,26279633,2024-07-03,PAID,
INV07826,PRJ03804,Naija Locations Ltd,Location,50165691,08/09/2025,paid,
INV08931,PRJ03650,NAIJA FACES CASTING,Talent,50944621,2025-01-24,disputed,
INV07860,PRJ01295,ProGear Nigeria,Equipment Rental,15379472,23 Apr 2025,OVERDUE,
INV08970,PRJ00267,Urban Set Scouts,Location,279698,04 Mar 2021,OVERDUE,
INV09761,PRJ08888,Naija Locations Ltd,Location,16305587,2021-12-16,paid,
INV04500,PRJ02610,OnDeck Production Staffing,Crew,2899871,25 Nov 2024,OVERDUE,
INV01631,PRJ01644,OnDeck Production Staffing,Crew,5857950,15 Feb 2025,OVERDUE,
INV07960,PRJ01211,Chop Life Catering,Catering,42752504,14-04-2022,Pd,
INV03687,PRJ02125,Stagehand Talent Agency,Talent,32957957,19 Dec 2022,PAID,
INV07877,PRJ01393,progear nigeria,Equipment Rental,9387483,02/11/2024,pending,
INV08107,PRJ00700,FRAME & FOCUS EQUIPMENT,Equipment Rental,36686201,11/05/2021,Pd,
INV07852,PRJ01526,ProGear Nigeria,Equipment Rental,11906372,22-03-2023,pending,
INV04767,PRJ03708,Chop Life Catering,Catering,13362157,2021-11-07,disputed,
INV01952,PRJ03979,Redline Camera Rentals,Equipment Rental,33465438,26 Feb 2022,disputed,
INV04307,PRJ00153,Redline Camera Rentals,Equipment Rental,32058594,26/07/2024,PAID,
INV02327,PRJ01757,MAMA BISI KITCHEN SERVICES,Catering,18363323,01/09/2021,Pd,
INV01327,PRJ03900,CREW CONNECT NG,Crew,29945622,11/12/2025,Paid,
INV04764,PRJ01292,Mama Bisi Kitchen Services,Catering,36424947,03/04/2024,disputed,
INV02157,PRJ00843,Mama Bisi Kitchen Services,Catering,8183553,19-01-2022,OVERDUE,
INV02449,PRJ03355,Frame & Focus Equipment,Equipment Rental,2250790,03-12-2021,pending,
INV04276,PRJ03251,Urban Set Scouts,Location,"NGN 13,183,110",27/10/2022,Paid,
INV02059,PRJ03244,Lagos Grip & Lighting Co,Equipment Rental,5127288,03/04/2025,Pd,
INV04789,PRJ01974,Mama Bisi Kitchen Services,Catering,35039263,14/10/2025,PAID,
INV01339,PRJ03230,Stagehand Talent Agency,Talent,5061072,22-08-2023,disputed,
INV06618,PRJ03795,Coastline Property Services,Location,275337,11 Sep 2021,Overdue,
INV02535,PRJ00188,Chop Life Catering,Catering,4955869,2021-11-01,Overdue,
INV06783,PRJ01077,OnSet Meals NG,Catering,9996930,2022-04-11,Disputed,
INV06918,PRJ02018,Coastline Property Services,Location,4087214,04/08/2021,OVERDUE,
INV04547,PRJ03465,Chop Life Catering,Catering,1840425,19/07/2025,Pending,
INV03075,PRJ03309,stagehand talent agency,Talent,3565379,05 Jan 2021,paid,
INV02262,PRJ02057,Naija Faces Casting,Talent,24234159,12 Mar 2023,pending,
INV01010,PRJ03142,Frame & Focus Equipment,Equipment Rental,14442848,2022-08-16,Pd,
INV00030,PRJ03145,Lagos Grip & Lighting Co,Equipment Rental,3615760,2024-11-11,disputed,
INV08959,PRJ01153,OnSet Meals NG,Catering,7665176,2023-07-11,Paid,
INV00278,PRJ02267,Urban Set Scouts,Location,21438647,2025-11-11,PAID,
INV00269,PRJ03788,ProGear Nigeria,Equipment Rental,9783417,08/04/2024,paid,
INV06190,PRJ00799,Stagehand Talent Agency,Talent,127199,21/12/2021,Paid,
INV01879,PRJ03428,ProGear Nigeria,Equipment Rental,23015703,2023-06-16,Overdue,
INV03232,PRJ03535,SoundWave Post NG,Post-Production,21177838,08/11/2024,OVERDUE,
INV01744,PRJ02756,Frame & Focus Equipment,Equipment Rental,2085797,27/10/2022,Paid,
INV03643,PRJ02633,colourgrade lagos,Post-Production,66838271,2022-12-18,Disputed,
INV09353,PRJ01993,Frame & Focus Equipment,Equipment Rental,22218072,2024-12-09,Pd,
INV02121,PRJ00425,frame & focus equipment,Equipment Rental,21541929,27/06/2022,Overdue,
INV06949,PRJ03690,CHOP LIFE CATERING,Catering,1298245,27-02-2021,Paid,
INV04914,PRJ01103,Naija Faces Casting,Talent,41450311,27/11/2023,pending,
INV07581,PRJ00858,Crew Connect NG,Crew,3046098,26-06-2022,PAID,
INV07239,PRJ00567,NAIJA FACES CASTING,Talent,16640362,2023-12-21,OVERDUE,
INV00748,PRJ02430,Urban Set Scouts,Location,1099102,01/03/2021,OVERDUE,
INV00241,PRJ00880,ondeck production staffing,Crew,51803683,05/07/2021,Disputed,
INV04716,PRJ00896,Lagos Grip & Lighting Co,Equipment Rental,22240161,2022-09-14,Paid,
INV05719,PRJ03043,Chop Life Catering,Catering,25477083,09 Nov 2023,PAID,
INV09776,PRJ09999,frame & focus equipment,Equipment Rental,11831399,09 Feb 2024,Pending,
INV04055,PRJ01505,OnSet Meals NG,Catering,36032694,23 Nov 2023,Disputed,
INV04203,PRJ03605,Crew Connect NG,Crew,7840293,25-08-2021,OVERDUE,
INV00591,PRJ00492,URBAN SET SCOUTS,Location,12635403,19 Sep 2023,pending,
INV02018,PRJ02915,Stagehand Talent Agency,Talent,26350327,08-04-2025,Pd,
INV02596,PRJ03897,ONDECK PRODUCTION STAFFING,Crew,17378131,25 Sep 2021,paid,
INV01224,PRJ02687,OnSet Meals NG,Catering,14818287,02 Feb 2023,Pending,
INV08073,PRJ02585,Stagehand Talent Agency,Talent,135166,06 Oct 2023,paid,
INV09711,PRJ01862,REDLINE CAMERA RENTALS,Equipment Rental,7266749,16-08-2022,OVERDUE,
INV06587,PRJ03082,Naija Faces Casting,Talent,16325186,01/11/2025,Disputed,
INV06506,PRJ02158,CHOP LIFE CATERING,Catering,17298990,23/11/2023,PAID,
INV05855,PRJ03491,ProGear Nigeria,Equipment Rental,15995598,15/04/2023,paid,
INV04159,PRJ00785,Naija Locations Ltd,Location,12030035,11 Aug 2024,OVERDUE,
INV05744,PRJ00333,Crew Connect NG,Crew,"NGN 13,972,382",20 Mar 2025,Disputed,
INV09014,PRJ03442,Mama Bisi Kitchen Services,Catering,5406599,17 Feb 2025,disputed,
INV09466,PRJ00161,Lagos Grip & Lighting Co,Equipment Rental,24895870,05 Feb 2022,OVERDUE,
INV08665,PRJ03204,Naija Faces Casting,Talent,3548984,2021-08-16,OVERDUE,
INV06060,PRJ01380,REDLINE CAMERA RENTALS,Equipment Rental,4007019,24/03/2024,Disputed,
