record_id,student_id,module_code,exam_sitting_date,official_exam_score,verified_by
EXB00695,37232,ME201,2024-05-18,95,dr. samuel okoro
EXB00296,NLI103439,MT401,20/11/2023,74,prof. chika nwosu
EXB00693,NLI-97862,EC101,21/06/2019,65,PROF. NGOZI EZE
EXB00340,NLI22917,EE401,2022-04-13,63,Dr. Adekunle Bello
EXB01928,125308,IT201,12-07-2021,98,prof. chika nwosu
EXB01387,115989,ME501,24-08-2021,50,PROF. NGOZI EZE
EXB02080,NLI-197285,PH301,17/08/2021,62,Dr Fatima Yusuf
EXB00346,NLI-121349,ST301,08-04-2023,84,PROF. NGOZI EZE
EXB00562,NLI82587,EN401,2021-09-02,20,Dr Fatima Yusuf
EXB00871,nli-195082,EN401,19-11-2021,46,Dr Fatima Yusuf
EXB00497,NLI-63641,IT101,26-07-2024,25,PROF. NGOZI EZE
EXB00727,84475,PH501,18/03/2019,105,PROF. NGOZI EZE
EXB02136,NLI12359,MT301,05-09-2021,33,Dr. Adekunle Bello
EXB02442,77310,ME101,18/10/2021,50,PROF. NGOZI EZE
EXB01919,NLI67457,CS101,2023-12-15,88,prof. chika nwosu
EXB02035,NLI-108709,MT101,10/12/2023,82,PROF. NGOZI EZE
EXB02415,nli-173443,EE101,05-01-2019,29,Dr Fatima Yusuf
EXB01580,nli-145609,CS301,17/12/2020,104,prof. chika nwosu
EXB01642,NLI21481,PH401,2024-04-01,40,prof. chika nwosu
EXB02305,nli-73772,CS301,17-07-2022,,Dr Fatima Yusuf
EXB02349,NLI-187590,CS201,13/12/2022,66,PROF. NGOZI EZE
EXB01162,35364,EN201,25/03/2024,81,Dr. Adekunle Bello
EXB02275,104489,EE201,12-06-2022,81,Dr. Adekunle Bello
EXB02241,NLI-199290,PH101,2024-11-18,98,dr. samuel okoro
EXB01693,15723,PH501,13/07/2021,33,Dr Fatima Yusuf
EXB02018,NLI-162090,EC101,21-11-2024,47,prof. chika nwosu
EXB01207,NLI-39340,ST201,14-09-2024,22,Dr Fatima Yusuf
EXB02234,nli-147439,EC401,24/12/2022,77,prof. chika nwosu
EXB01502,NLI-140399,ME201,22/06/2020,76,prof. chika nwosu
EXB01622,nli-69456,MT501,15/07/2022,96,PROF. NGOZI EZE
EXB01253,nli-36342,ST501,17/02/2021,27,prof. chika nwosu
EXB01116,191256,DS201,07/03/2023,97,prof. chika nwosu
EXB02569,nli-198766,ME101,27-05-2021,56,dr. samuel okoro
EXB01340,NLI-115453,PH301,03/08/2019,82,Dr. Adekunle Bello
EXB02564,NLI-09226,DS201,10/07/2021,52,dr. samuel okoro
EXB00335,33474,EC301,10/09/2022,40,PROF. NGOZI EZE
EXB01487,NLI163968,CS401,13/09/2021,87,Dr Fatima Yusuf
EXB02099,NLI107594,EC301,25/11/2023,32,PROF. NGOZI EZE
EXB01779,NLI140809,ME101,2021-11-19,93,PROF. NGOZI EZE
EXB01658,NLI71248,IT101,2019-09-03,44,dr. samuel okoro
EXB00017,137142,EC201,23-08-2022,58,Dr. Adekunle Bello
EXB01609,NLI115881,CS201,18/07/2023,34,Dr. Adekunle Bello
EXB00970,nli-22187,EN401,16/02/2024,91,PROF. NGOZI EZE
EXB02526,29164,DS501,15-12-2024,93,Dr Fatima Yusuf
EXB01842,NLI-138128,DS301,09-07-2020,53,Dr. Adekunle Bello
EXB02577,NLI-131875,ST501,07-01-2024,95,prof. chika nwosu
EXB01899,nli-127536,EC501,18-01-2024,,PROF. NGOZI EZE
EXB01767,146315,MT401,10-04-2021,98,Dr. Adekunle Bello
EXB02061,nli-128846,EC501,20-12-2020,58,dr. samuel okoro
EXB02227,NLI-90129,ST201,19-01-2023,93,Dr. Adekunle Bello
EXB00902,15229,DS101,2019-09-16,58,prof. chika nwosu
EXB00503,NLI142187,ST301,2023-05-01,62,prof. chika nwosu
EXB01526,nli-23880,MT401,2023-09-11,36,Dr Fatima Yusuf
EXB00001,NLI-197352,CS501,10/07/2020,97,Dr Fatima Yusuf
EXB01713,nli-101750,MT501,06/09/2022,20,dr. samuel okoro
EXB00046,NLI-147620,IT101,07-08-2022,52,Dr Fatima Yusuf
EXB01014,38817,ME301,09-05-2022,75,dr. samuel okoro
EXB02144,NLI74218,IT301,2021-11-07,22,Dr Fatima Yusuf
EXB02165,nli-77472,ME101,15/10/2023,57,Dr Fatima Yusuf
EXB01352,41370,EE101,2021-07-24,12,dr. samuel okoro
EXB02117,NLI-63028,EC501,25-08-2023,97,Dr. Adekunle Bello
EXB01123,nli-113564,EC301,2022-08-20,29,Dr. Adekunle Bello
EXB00685,nli-27101,ME301,22-07-2024,88,PROF. NGOZI EZE
EXB02600,112121,ST401,2023-06-06,72,prof. chika nwosu
EXB02359,nli-139917,MT201,17-03-2022,89,prof. chika nwosu
EXB02260,NLI120616,ME301,2023-01-26,44,dr. samuel okoro
EXB00434,NLI-113315,MT301,20-12-2021,37,Dr. Adekunle Bello
EXB00717,179464,EC201,21/07/2023,68,prof. chika nwosu
EXB01392,29150,ME201,22/07/2022,59,Dr. Adekunle Bello
EXB01607,nli-83760,MT201,19-05-2019,48,PROF. NGOZI EZE
EXB01477,nli-177814,EN501,11-04-2019,45,prof. chika nwosu
EXB01788,NLI179279,ME101,2020-11-02,,PROF. NGOZI EZE
EXB02158,NLI162948,DS101,17-05-2023,22,Dr Fatima Yusuf
EXB02413,nli-72275,IT101,07/01/2021,45,prof. chika nwosu
EXB02171,NLI-178389,ME401,19/12/2021,35,PROF. NGOZI EZE
EXB01006,NLI-38139,CS101,20-02-2022,36,PROF. NGOZI EZE
EXB00468,NLI-68940,MT501,28-01-2022,31,prof. chika nwosu
EXB00712,01394,DS301,03/07/2023,54,prof. chika nwosu
EXB00222,NLI132568,CS301,01/06/2023,,Dr Fatima Yusuf
EXB00790,NLI186774,EC201,22/03/2022,70,dr. samuel okoro
EXB00158,NLI-149271,EN401,2024-10-21,97,Dr Fatima Yusuf
EXB01961,nli-31259,EN401,18/10/2021,77,PROF. NGOZI EZE
EXB00291,nli-175681,ME101,21-11-2024,47,Dr. Adekunle Bello
EXB02576,NLI77832,ME101,11-03-2024,110,Dr. Adekunle Bello
EXB00354,nli-30353,IT501,23/02/2019,86,PROF. NGOZI EZE
EXB00300,NLI-76046,ME301,27/05/2021,26,dr. samuel okoro
EXB01070,NLI-82237,IT401,2019-10-24,56,prof. chika nwosu
EXB02264,nli-61606,ME401,11-02-2019,41,Dr. Adekunle Bello
EXB00999,nli-82444,ST301,2022-06-06,48,dr. samuel okoro
EXB02251,NLI-11632,EE301,2021-02-25,45,dr. samuel okoro
EXB00614,NLI153935,EC301,05-04-2023,32,Dr. Adekunle Bello
EXB00851,76103,CS101,21-10-2022,86,dr. samuel okoro
EXB00282,NLI-06893,CS501,16-11-2021,88,PROF. NGOZI EZE
EXB02049,NLI-78486,EN301,08-03-2021,111,Dr. Adekunle Bello
EXB02134,NLI00784,IT401,01-08-2020,72,dr. samuel okoro
EXB00896,nli-150187,EN301,2023-11-22,89,PROF. NGOZI EZE
EXB00193,NLI153870,EN501,02-02-2023,95,Dr Fatima Yusuf
EXB00084,NLI-141667,EE301,11/08/2021,77,prof. chika nwosu
EXB01315,NLI-171275,IT101,24-10-2024,60,PROF. NGOZI EZE
EXB00985,nli-41339,EC401,21-08-2021,79,Dr. Adekunle Bello
EXB01383,NLI154656,EN501,18-08-2021,68,dr. samuel okoro
EXB02419,nli-90014,DS301,27/09/2024,88,Dr Fatima Yusuf
EXB02563,nli-190865,ST301,25/10/2024,47,Dr Fatima Yusuf
EXB00641,nli-172992,CS201,2022-06-18,72,Dr. Adekunle Bello
EXB01752,78818,ME501,08-05-2023,64,dr. samuel okoro
EXB01059,NLI-136039,EC501,2020-08-17,46,dr. samuel okoro
EXB01079,nli-116953,IT101,2021-10-22,37,PROF. NGOZI EZE
EXB01867,nli-121896,IT301,2021-06-07,74,Dr Fatima Yusuf
EXB00545,58969,DS301,16-11-2024,25,Dr. Adekunle Bello
EXB02502,NLI-115604,DS501,24-01-2019,35,PROF. NGOZI EZE
EXB02314,NLI-158915,CS101,17-10-2024,73,PROF. NGOZI EZE
EXB01035,177280,IT401,2024-10-25,46,PROF. NGOZI EZE
EXB01871,nli-75296,MT401,08/10/2020,59,dr. samuel okoro
EXB00212,43725,CS101,26-09-2022,,prof. chika nwosu
EXB01452,nli-65037,IT101,2019-06-11,,prof. chika nwosu
EXB02071,NLI-86660,DS201,12/04/2019,83,Dr. Adekunle Bello
EXB01242,NLI-56631,EN401,06-08-2023,31,dr. samuel okoro
EXB02179,NLI-61173,IT301,2023-09-14,26,dr. samuel okoro
EXB01484,97524,EE501,01-03-2022,44,dr. samuel okoro
EXB01714,NLI-159282,EC501,16/11/2024,111,dr. samuel okoro
EXB02329,nli-08214,ST101,08/05/2019,83,Dr Fatima Yusuf
EXB01165,NLI-130367,IT301,01/02/2021,34,Dr Fatima Yusuf
EXB01236,nli-104022,PH501,03/03/2022,57,prof. chika nwosu
EXB01414,NLI-06108,DS401,2022-04-23,67,Dr Fatima Yusuf
EXB01476,NLI20936,PH401,28-01-2024,93,Dr. Adekunle Bello
EXB01268,NLI-14911,DS501,09/12/2021,48,prof. chika nwosu
EXB00423,nli-197736,CS101,27-06-2024,83,dr. samuel okoro
EXB01886,NLI-05131,ME501,2019-10-21,53,dr. samuel okoro
EXB01591,nli-113657,PH301,26/08/2020,,PROF. NGOZI EZE
EXB00567,nli-175605,CS201,12/12/2019,68,prof. chika nwosu
EXB02300,NLI15785,ME501,02-03-2023,42,Dr. Adekunle Bello
EXB00088,193757,ME501,2019-10-08,40,dr. samuel okoro
EXB02102,NLI138745,ST501,2024-06-13,99,Dr. Adekunle Bello
EXB01978,29388,EE301,05-07-2019,52,prof. chika nwosu
EXB02485,NLI77646,EN501,2021-01-09,57,dr. samuel okoro
EXB00297,nli-20464,PH401,18-02-2020,60,dr. samuel okoro
EXB02581,NLI177488,PH401,2021-07-10,62,prof. chika nwosu
EXB00732,NLI-184902,MT101,20-12-2023,109,prof. chika nwosu
EXB02308,177776,EN401,20-09-2022,87,Dr. Adekunle Bello
EXB00063,70154,CS301,2024-03-17,80,Dr Fatima Yusuf
EXB01851,NLI-173346,CS201,08/09/2022,84,prof. chika nwosu
EXB01444,119625,MT301,2024-02-15,63,Dr. Adekunle Bello
EXB01764,NLI-101173,ME201,2022-06-09,66,dr. samuel okoro
EXB01855,NLI94800,EC301,07-03-2019,50,PROF. NGOZI EZE
EXB02385,79168,EN101,2021-05-16,21,PROF. NGOZI EZE
EXB01735,121962,IT401,2021-03-10,50,Dr Fatima Yusuf
EXB01271,NLI-05487,PH101,07-06-2022,72,Dr Fatima Yusuf
EXB01856,NLI193380,EC301,2020-10-06,41,prof. chika nwosu
EXB02268,04020,IT401,02-02-2020,62,Dr. Adekunle Bello
EXB01389,90606,EC401,05/06/2020,-9,Dr. Adekunle Bello
EXB00058,NLI-72057,EN301,19-12-2020,80,PROF. NGOZI EZE
EXB01234,NLI-50857,CS501,2019-02-14,80,dr. samuel okoro
EXB00274,80663,DS301,11/10/2024,,PROF. NGOZI EZE
EXB01833,NLI97080,ME201,10-09-2019,37,Dr. Adekunle Bello
EXB01520,06918,MT401,19/04/2019,37,prof. chika nwosu
EXB02088,nli-130029,EN401,2023-10-09,71,PROF. NGOZI EZE
EXB01890,NLI163866,ST501,16-06-2022,99,PROF. NGOZI EZE
EXB00882,NLI-118514,DS401,2022-11-18,50,Dr Fatima Yusuf
EXB02070,NLI-100894,ST101,2020-03-02,50,Dr. Adekunle Bello
EXB02265,142097,ME201,09/06/2019,36,Dr. Adekunle Bello
EXB00581,NLI-48400,EN501,2024-04-06,24,Dr Fatima Yusuf
EXB00991,NLI-33927,PH201,26-10-2024,55,prof. chika nwosu
EXB01644,NLI-94544,PH201,2019-10-05,68,dr. samuel okoro
EXB01404,NLI35118,PH301,28-02-2023,20,PROF. NGOZI EZE
EXB01140,NLI-59786,EC301,28-04-2024,27,dr. samuel okoro
EXB02147,nli-174702,MT501,01-06-2022,73,prof. chika nwosu
EXB01902,nli-96969,PH101,2019-12-01,60,PROF. NGOZI EZE
EXB01563,NLI-24833,ST101,2022-12-11,93,prof. chika nwosu
EXB01500,NLI-138800,ST301,02/07/2024,66,dr. samuel okoro
EXB00805,nli-95228,ME201,2019-05-03,84,dr. samuel okoro
EXB02208,70928,CS401,2020-03-23,21,PROF. NGOZI EZE
EXB02542,NLI-38833,ME401,2024-04-17,55,PROF. NGOZI EZE
EXB02520,NLI-140854,MT401,10-12-2022,34,Dr Fatima Yusuf
EXB00265,NLI170186,EN101,2019-04-13,44,prof. chika nwosu
EXB00715,NLI-73368,CS201,27-10-2019,96,dr. samuel okoro
EXB00675,NLI-160407,EC401,2023-05-28,39,Dr. Adekunle Bello
EXB00500,NLI34403,ST501,2021-09-09,20,Dr. Adekunle Bello
EXB00185,58570,IT101,19/01/2021,57,Dr. Adekunle Bello
EXB01945,14304,IT301,2020-10-04,61,prof. chika nwosu
EXB00910,NLI-72312,EE301,21-11-2019,92,prof. chika nwosu
EXB01816,nli-114558,IT201,17/10/2024,59,Dr. Adekunle Bello
EXB00030,NLI-92701,EC201,2021-04-19,63,Dr Fatima Yusuf
EXB01117,NLI-120157,PH101,2023-07-10,95,Dr. Adekunle Bello
EXB02286,NLI-169083,EE401,2019-01-23,61,dr. samuel okoro
EXB00365,NLI62353,ME501,13/01/2019,91,Dr. Adekunle Bello
EXB00077,NLI-159179,DS301,01-08-2021,57,prof. chika nwosu
EXB02100,NLI-194142,CS101,20/09/2021,38,PROF. NGOZI EZE
EXB02342,NLI-43736,PH501,2020-06-28,52,Dr Fatima Yusuf
EXB00583,174477,PH401,2022-10-05,31,dr. samuel okoro
EXB01471,16850,PH401,27-05-2020,25,Dr. Adekunle Bello
EXB02186,NLI-84927,ST501,19-01-2022,99,dr. samuel okoro
EXB02177,NLI-123035,IT301,13/10/2020,28,dr. samuel okoro
EXB01448,NLI-147406,DS501,01/02/2019,89,Dr. Adekunle Bello
EXB02347,nli-174519,EN301,25-05-2023,56,dr. samuel okoro
EXB01436,NLI122356,EE401,14-06-2024,28,PROF. NGOZI EZE
EXB01795,NLI-69100,PH501,2019-01-12,107,PROF. NGOZI EZE
EXB01794,nli-148350,DS101,2019-02-07,116,dr. samuel okoro
EXB00681,nli-179304,EE201,01-12-2020,28,prof. chika nwosu
EXB02190,NLI14346,EE401,2021-07-10,58,Dr Fatima Yusuf
EXB00891,123580,IT101,2023-04-07,81,Dr. Adekunle Bello
EXB00778,NLI54590,EE201,2020-06-01,96,dr. samuel okoro
EXB00822,nli-80307,DS201,04/05/2019,58,prof. chika nwosu
EXB01195,nli-97183,EC201,2020-12-16,98,Dr Fatima Yusuf
EXB01078,NLI-33767,MT301,18-06-2024,74,Dr Fatima Yusuf
EXB01369,NLI142568,CS201,2022-07-09,,Dr Fatima Yusuf
EXB01289,NLI-84642,CS101,23-12-2024,72,prof. chika nwosu
EXB00941,nli-71125,ST101,2019-04-19,93,PROF. NGOZI EZE
EXB00898,NLI-162515,DS101,03/03/2019,26,Dr Fatima Yusuf
EXB00141,NLI-85447,EN201,09-11-2020,55,Dr. Adekunle Bello
EXB01410,50331,IT201,10-09-2021,99,dr. samuel okoro
EXB01281,nli-89915,CS201,19/04/2023,,Dr. Adekunle Bello
EXB01964,NLI130979,ME201,11-12-2022,33,PROF. NGOZI EZE
EXB02203,NLI-153357,EC501,2021-11-22,36,PROF. NGOZI EZE
EXB01264,NLI96738,EN301,13/01/2020,95,dr. samuel okoro
EXB01333,nli-172547,EC501,2021-03-07,49,prof. chika nwosu
EXB02172,NLI-12912,EN201,05-04-2020,61,prof. chika nwosu
EXB00655,NLI-27792,ME201,2024-10-05,39,Dr. Adekunle Bello
EXB02511,nli-116680,IT101,11/06/2024,61,Dr. Adekunle Bello
EXB00700,NLI-181905,ST301,07/09/2024,69,Dr Fatima Yusuf
EXB01083,NLI-80188,PH401,2022-05-23,34,Dr Fatima Yusuf
EXB01154,123651,IT501,18/02/2023,34,Dr Fatima Yusuf
EXB01308,NLI-155007,ME301,08-03-2023,97,PROF. NGOZI EZE
EXB00470,NLI-146864,ST101,26/12/2024,29,dr. samuel okoro
EXB01873,nli-89071,PH201,02-12-2022,39,dr. samuel okoro
EXB01819,NLI96275,PH101,2019-12-08,55,dr. samuel okoro
EXB00437,NLI-173318,EN501,2024-05-20,24,prof. chika nwosu
EXB00526,nli-182909,PH101,2019-10-10,31,Dr Fatima Yusuf
EXB02163,NLI-142344,CS401,2024-12-13,84,dr. samuel okoro
EXB01950,NLI-170966,ST101,2022-10-11,24,Dr Fatima Yusuf
EXB01935,NLI-59598,DS301,2019-07-01,47,PROF. NGOZI EZE
EXB01672,NLI-77756,CS501,02/12/2024,32,PROF. NGOZI EZE
EXB01746,nli-54292,CS101,17/07/2021,45,Dr. Adekunle Bello
EXB00278,NLI-170544,EC101,2020-08-21,31,dr. samuel okoro
EXB01181,NLI-149407,ST201,13/02/2019,40,prof. chika nwosu
EXB00708,NLI-48455,MT201,22-07-2023,80,PROF. NGOZI EZE
EXB01789,NLI-49642,PH201,05/07/2020,86,dr. samuel okoro
EXB02460,NLI59926,ST401,28-12-2020,78,Dr Fatima Yusuf
EXB00039,NLI-113750,EE101,2023-06-14,23,dr. samuel okoro
EXB00289,NLI-58883,EE301,19-05-2024,82,Dr Fatima Yusuf
EXB01469,NLI82679,ME101,2020-09-27,32,Dr. Adekunle Bello
EXB01211,27318,ST501,10-02-2020,21,dr. samuel okoro
EXB01676,nli-176874,MT401,11/12/2023,37,dr. samuel okoro
EXB01516,43483,ST501,18/01/2021,88,dr. samuel okoro
EXB01663,NLI-79395,EE501,2020-08-23,32,PROF. NGOZI EZE
EXB00740,nli-189278,IT201,21-08-2024,30,dr. samuel okoro
EXB01186,NLI86196,ME301,2024-06-11,82,Dr Fatima Yusuf
EXB00481,NLI-62312,CS401,2020-10-28,99,PROF. NGOZI EZE
EXB02515,NLI-137716,MT401,06-11-2019,46,dr. samuel okoro
EXB00443,nli-25441,ME301,26-03-2023,26,Dr. Adekunle Bello
EXB01596,32210,CS201,06-03-2021,44,Dr. Adekunle Bello
EXB02295,nli-110448,ME301,2023-02-16,22,prof. chika nwosu
EXB01944,NLI94307,EC501,2020-08-21,77,Dr Fatima Yusuf
EXB01931,NLI-143310,ME401,10-02-2019,41,dr. samuel okoro
EXB02514,nli-124275,EC301,26-01-2021,100,Dr Fatima Yusuf
EXB00170,32729,EN301,02/01/2022,48,PROF. NGOZI EZE
EXB01538,NLI33523,IT301,2021-05-28,54,dr. samuel okoro
EXB00191,nli-76557,IT501,07/04/2020,47,prof. chika nwosu
EXB00888,NLI-21058,PH401,2019-08-17,35,dr. samuel okoro
EXB01611,NLI-20970,PH501,2021-01-13,,prof. chika nwosu
EXB00422,NLI158181,DS101,09/07/2023,68,dr. samuel okoro
EXB00725,nli-125280,EN401,2024-12-16,99,dr. samuel okoro
EXB00653,NLI-175911,MT501,11-12-2022,49,dr. samuel okoro
EXB02219,NLI42322,EN401,2024-10-18,75,Dr. Adekunle Bello
EXB00389,132321,ME401,28/07/2019,24,PROF. NGOZI EZE
EXB00258,NLI-19502,ME101,01/10/2020,48,PROF. NGOZI EZE
EXB01406,nli-171708,EE101,01/05/2019,50,prof. chika nwosu
EXB00849,NLI-08757,ST201,18/02/2023,39,dr. samuel okoro
EXB00788,111477,CS501,19/10/2021,88,prof. chika nwosu
EXB00565,55226,EE301,2021-12-16,98,prof. chika nwosu
EXB02479,124963,IT101,07/06/2023,31,PROF. NGOZI EZE
EXB00034,NLI-190993,EN501,24-07-2024,95,PROF. NGOZI EZE
EXB01534,NLI-176756,EC101,2019-05-14,44,Dr Fatima Yusuf
EXB00942,nli-163610,IT301,23/11/2023,38,dr. samuel okoro
EXB01730,nli-114751,CS401,2022-03-07,86,Dr Fatima Yusuf
EXB00721,NLI-59611,ME301,2021-11-23,87,PROF. NGOZI EZE
EXB00858,nli-125094,IT401,2022-11-13,53,PROF. NGOZI EZE
EXB02083,NLI137653,EN501,19/08/2019,22,PROF. NGOZI EZE
EXB00636,NLI-196295,EC101,27-05-2020,34,prof. chika nwosu
EXB00143,NLI-100927,ST501,2022-07-11,52,Dr. Adekunle Bello
EXB02007,NLI101076,ST501,26/11/2023,,PROF. NGOZI EZE
EXB02182,NLI-172743,IT501,24/11/2021,20,PROF. NGOZI EZE
EXB02002,nli-114147,MT401,06-10-2022,77,dr. samuel okoro
EXB01865,NLI-182385,PH501,2022-03-15,96,Dr Fatima Yusuf
EXB02087,NLI191118,ST101,04-01-2022,82,prof. chika nwosu
EXB00361,NLI-95191,ME401,11/12/2020,,dr. samuel okoro
EXB01908,171388,EN401,2020-01-23,99,dr. samuel okoro
EXB01541,NLI95583,IT201,11/02/2021,,Dr Fatima Yusuf
EXB01521,NLI-80243,EE301,15/04/2020,87,PROF. NGOZI EZE
EXB02091,NLI147048,EN301,10/08/2021,96,prof. chika nwosu
EXB00598,NLI-154827,PH201,14/09/2024,29,Dr Fatima Yusuf
EXB02290,NLI184490,ME101,21/09/2024,60,PROF. NGOZI EZE
EXB01252,NLI-76085,ST101,2019-09-02,92,Dr Fatima Yusuf
EXB01770,nli-91717,CS101,11/03/2021,116,PROF. NGOZI EZE
EXB01039,NLI-169136,MT301,2022-01-13,57,Dr. Adekunle Bello
EXB02014,NLI-62789,EN401,2024-10-01,20,PROF. NGOZI EZE
EXB00688,NLI-13997,MT401,07/01/2022,90,Dr Fatima Yusuf
EXB01797,NLI-176565,PH201,2023-11-14,91,Dr. Adekunle Bello
EXB02558,NLI-116876,EN501,2024-10-04,21,dr. samuel okoro
EXB00741,NLI-93536,DS501,13/10/2021,58,prof. chika nwosu
EXB01180,nli-101214,EE501,08/08/2021,55,Dr. Adekunle Bello
EXB00827,NLI10717,MT301,20/12/2022,21,Dr. Adekunle Bello
EXB00312,NLI-04619,EE101,2023-05-26,63,dr. samuel okoro
EXB00937,18136,EE101,2023-11-18,77,dr. samuel okoro
EXB01005,NLI-151052,DS501,27-09-2022,55,prof. chika nwosu
EXB01674,NLI-112238,DS401,05-03-2021,62,prof. chika nwosu
EXB01582,05165,MT401,09/12/2021,97,Dr. Adekunle Bello
EXB00616,NLI-188093,ST501,2024-09-05,99,PROF. NGOZI EZE
EXB00231,nli-144538,EE101,2024-08-03,54,dr. samuel okoro
EXB02360,nli-85973,DS201,2020-10-11,67,prof. chika nwosu
EXB02120,nli-56179,ST401,18-04-2022,89,Dr Fatima Yusuf
EXB02410,NLI22924,ST501,20-07-2019,,PROF. NGOZI EZE
EXB00148,nli-28518,DS101,26/10/2024,81,Dr. Adekunle Bello
EXB02114,NLI-21410,EN101,03/10/2020,83,dr. samuel okoro
EXB00114,NLI-95959,ME201,27/02/2024,32,PROF. NGOZI EZE
EXB02399,nli-146229,MT501,11-05-2022,,PROF. NGOZI EZE
EXB01235,NLI-85994,ME301,2019-08-11,77,dr. samuel okoro
EXB01434,NLI112111,EC201,2019-05-25,83,prof. chika nwosu
EXB00080,nli-90468,EC201,28-09-2019,81,dr. samuel okoro
EXB02551,NLI-167825,EC501,27/04/2024,,PROF. NGOZI EZE
EXB02278,58875,ST301,13-02-2021,33,prof. chika nwosu
EXB01943,nli-185264,MT101,04/05/2020,53,PROF. NGOZI EZE
EXB02302,nli-04692,ST301,17/11/2023,21,prof. chika nwosu
EXB02000,65143,PH401,12/05/2021,61,Dr Fatima Yusuf
EXB00772,nli-94534,DS201,24/08/2021,39,Dr. Adekunle Bello
EXB01205,NLI14699,EE501,03/03/2022,94,PROF. NGOZI EZE
EXB02005,nli-62364,DS301,26-02-2022,89,dr. samuel okoro
EXB00169,NLI-48338,IT301,2022-06-02,34,Dr Fatima Yusuf
EXB01188,NLI-19933,IT401,16/10/2020,54,Dr Fatima Yusuf
EXB02030,179760,EE501,15-01-2019,,PROF. NGOZI EZE
EXB02573,NLI-51002,EE101,17-08-2020,32,PROF. NGOZI EZE
EXB00761,NLI-119008,EN501,22-05-2024,80,Dr Fatima Yusuf
EXB01505,02777,DS101,2020-06-08,34,PROF. NGOZI EZE
EXB02447,195835,DS301,23-04-2023,48,dr. samuel okoro
EXB01839,NLI81761,EN101,2023-07-06,66,PROF. NGOZI EZE
EXB01284,NLI-45448,EC401,18-07-2020,58,PROF. NGOZI EZE
EXB00625,NLI-65316,MT201,22-09-2023,22,Dr. Adekunle Bello
EXB01203,164217,MT301,17/09/2023,26,Dr Fatima Yusuf
EXB02232,nli-156677,ST101,18-11-2020,71,prof. chika nwosu
EXB00830,nli-24928,EC201,16/12/2020,,dr. samuel okoro
EXB00449,nli-51111,CS501,08/09/2020,40,dr. samuel okoro
EXB01629,NLI121190,IT301,2023-07-22,83,dr. samuel okoro
EXB00332,NLI-101904,PH501,2019-08-03,81,prof. chika nwosu
EXB01860,NLI143497,CS501,2024-04-01,23,dr. samuel okoro
EXB00576,NLI-125311,EE301,21/04/2024,24,Dr Fatima Yusuf
EXB00240,NLI12804,EE501,20/01/2024,72,Dr. Adekunle Bello
EXB02356,NLI-189792,DS301,19/02/2022,81,Dr. Adekunle Bello
EXB01985,NLI46192,ME201,21/11/2024,83,PROF. NGOZI EZE
EXB00702,NLI-197414,ST201,15-02-2019,74,dr. samuel okoro
EXB00792,17021,EN501,2023-09-25,93,Dr Fatima Yusuf
EXB01155,nli-89311,EE301,2023-01-23,77,Dr Fatima Yusuf
EXB02141,NLI-36095,EC301,18/08/2022,88,Dr Fatima Yusuf
EXB01394,NLI-132000,EE101,26-10-2021,40,PROF. NGOZI EZE
EXB02336,NLI-126386,ST401,17-04-2024,24,Dr Fatima Yusuf
EXB01631,55676,EE101,02-07-2023,60,prof. chika nwosu
EXB00256,64834,EE201,16/08/2019,24,prof. chika nwosu
EXB02443,157910,IT501,02-03-2022,70,PROF. NGOZI EZE
EXB01101,170780,ST401,24/01/2021,63,Dr. Adekunle Bello
EXB00495,NLI-110135,DS201,11/04/2022,20,Dr Fatima Yusuf
EXB01368,NLI-17126,IT101,20-03-2020,39,Dr Fatima Yusuf
EXB02592,nli-63047,MT301,25-10-2021,70,prof. chika nwosu
EXB01422,NLI36589,EC301,07-10-2023,96,PROF. NGOZI EZE
EXB02292,NLI175547,PH201,24-10-2023,71,prof. chika nwosu
EXB00379,NLI16170,EC301,16-10-2022,73,Dr. Adekunle Bello
EXB00162,183118,ME301,2020-08-12,35,Dr Fatima Yusuf
EXB02246,NLI196643,IT101,26/03/2024,29,PROF. NGOZI EZE
EXB00477,nli-169209,PH301,10/12/2023,42,Dr Fatima Yusuf
EXB00671,NLI-139298,ST101,23/01/2021,34,PROF. NGOZI EZE
EXB00502,nli-46337,PH201,04/11/2023,65,prof. chika nwosu
EXB00523,82573,CS201,11-12-2024,44,prof. chika nwosu
EXB00006,NLI102676,EE401,16/03/2020,76,prof. chika nwosu
EXB02431,NLI-29406,ST401,02-08-2022,71,PROF. NGOZI EZE
EXB00876,NLI-52223,EC401,14/10/2019,49,dr. samuel okoro
EXB00131,NLI-46398,PH101,20-07-2023,92,Dr Fatima Yusuf
EXB02361,nli-144580,EN201,24/05/2021,96,prof. chika nwosu
EXB00584,NLI-107312,DS401,2021-06-23,85,prof. chika nwosu
EXB02044,NLI-103235,CS101,13-11-2020,109,PROF. NGOZI EZE
EXB01481,nli-136963,ME401,04-09-2023,87,PROF. NGOZI EZE
EXB01054,nli-02344,EE101,02-04-2024,42,Dr Fatima Yusuf
EXB01544,NLI-157785,CS401,11-04-2023,51,Dr. Adekunle Bello
EXB02400,NLI-93938,ME401,2021-03-17,84,dr. samuel okoro
EXB01740,nli-59859,DS501,2021-10-03,44,Dr. Adekunle Bello
EXB00623,120405,PH501,05/03/2023,63,Dr. Adekunle Bello
